"id","title","locationSource","magSource","url","detail","wkb_geometry"
usp0000rr0,"M 5.1 - 88 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000rr0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000rr0&format=geojson,POINT Z(-67.493 -20.948 174)
usp0000sn8,"M 4.6 - 86 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000sn8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000sn8&format=geojson,POINT Z(-66.818 -21.484 215)
usp0000sxq,"M 4.9 - 79 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000sxq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000sxq&format=geojson,POINT Z(-66.708 -21.485 200)
usp0000u4e,"M 4.4 - 122 km ENE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000u4e,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000u4e&format=geojson,POINT Z(-67.207 -22.305 204)
usp0000ukn,"M 4.9 - 76 km E of Santa Rosa, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000ukn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000ukn&format=geojson,POINT Z(-66.178 -14.073 33)
usp0000ukw,"M 4.4 - 111 km WNW of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000ukw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000ukw&format=geojson,POINT Z(-67.967 -20.069 189)
usp0000van,"M 4.9 - 98 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000van,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000van&format=geojson,POINT Z(-66.837 -21.61 221)
usp0000vm1,"M 4.8 - 26 km ESE of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000vm1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000vm1&format=geojson,POINT Z(-66.583 -20.534 236)
usp0000vun,"M 5.0 - 167 km W of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000vun,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000vun&format=geojson,POINT Z(-68.522 -20.115 81)
usp0000vwh,"M 4.5 - 57 km E of Chuquitira, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000vwh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000vwh&format=geojson,POINT Z(-69.503 -17.273 169)
usp0000wgj,"M 4.8 - 104 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000wgj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000wgj&format=geojson,POINT Z(-67.458 -22.269 187)
usp0000wqm,"M 4.9 - 182 km WNW of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000wqm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000wqm&format=geojson,POINT Z(-68.482 -19.541 90)
usp0000x57,"M 5.6 - 28 km NW of Villazón, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000x57,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000x57&format=geojson,POINT Z(-65.792 -21.906 280)
usp0000xcg,"M 5.2 - 76 km E of Palca, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000xcg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000xcg&format=geojson,POINT Z(-69.24 -17.856 88)
usp0000xd3,"M 4.8 - 75 km W of Challapata, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000xd3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000xd3&format=geojson,POINT Z(-67.489 -18.854 252)
usp0000xqz,"M 4.8 - 176 km WSW of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000xqz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000xqz&format=geojson,POINT Z(-68.527 -20.845 88)
usp0000xs8,"M 5.3 - 34 km NW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000xs8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000xs8&format=geojson,POINT Z(-66.496 -20.759 198)
usp0000y8n,"M 4.7 - 92 km ENE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000y8n,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000y8n&format=geojson,POINT Z(-67.448 -22.45 168)
usp0000yt6,"M 5.0 - Santa Cruz, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000yt6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000yt6&format=geojson,POINT Z(-63.627 -17.371 38)
usp0000yv6,"M 4.8 - 19 km SSW of Jorochito, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000yv6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000yv6&format=geojson,POINT Z(-63.482 -18.221 59)
usp000106x,"M 4.9 - 52 km N of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000106x,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000106x&format=geojson,POINT Z(-66.869 -19.833 238)
usp00010cn,"M 4.5 - 75 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00010cn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00010cn&format=geojson,POINT Z(-67.377 -20.9 144)
usp00011uz,"M 5.1 - 131 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00011uz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00011uz&format=geojson,POINT Z(-67.308 -22.068 192)
usp00011v9,"M 3.9 - 82 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00011v9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00011v9&format=geojson,POINT Z(-66.841 -21.406 226)
usp00012av,"M 5.1 - 65 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00012av,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00012av&format=geojson,POINT Z(-66.608 -21.405 257)
usp00012j9,"M 5.2 - 81 km ESE of Palca, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00012j9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00012j9&format=geojson,POINT Z(-69.208 -17.921 152)
usp00013a2,"M 4.8 - 36 km SW of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00013a2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00013a2&format=geojson,POINT Z(-68.699 -18.083 187)
usp00013qm,"M 4.1 - 76 km SSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00013qm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00013qm&format=geojson,POINT Z(-66.534 -21.557 243)
usp000148f,"M 4.2 - 64 km WSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000148f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000148f&format=geojson,POINT Z(-66.814 -21.096 238)
usp000149s,"M 4.8 - 32 km W of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000149s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000149s&format=geojson,POINT Z(-68.737 -17.824 191)
usp000174m,"M 4.1 - 48 km SW of Challapata, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000174m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000174m&format=geojson,POINT Z(-67.067 -19.241 266)
usp00017an,"M 3.9 - 117 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00017an,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00017an&format=geojson,POINT Z(-67.152 -21.538 281)
usp00017tj,"M 4.5 - 52 km ENE of Chuquitira, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00017tj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00017tj&format=geojson,POINT Z(-69.565 -17.19 176)
usp00017wf,"M 4.7 - 101 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00017wf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00017wf&format=geojson,POINT Z(-67.477 -22.288 185)
usp00019t7,"M 4.4 - 40 km NW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00019t7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00019t7&format=geojson,POINT Z(-66.464 -20.652 239)
usp0001a1x,"M 4.3 - 41 km E of Padilla, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001a1x,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001a1x&format=geojson,POINT Z(-63.907 -19.269 602)
usp0001b80,"M 6.1 - 153 km NNE of Calama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001b80,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001b80&format=geojson,POINT Z(-68.153 -21.272 80)
usp0001bu1,"M 4.3 - 137 km NE of Calama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001bu1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001bu1&format=geojson,POINT Z(-68.145 -21.447 111)
usp0001d8g,"M 4.2 - 55 km WSW of Totoral, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001d8g,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001d8g&format=geojson,POINT Z(-67.33 -18.744 229.8)
usp0001dfq,"M 4.3 - 121 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001dfq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001dfq&format=geojson,POINT Z(-67.334 -22.167 162.8)
usp0001dt0,"M 4.4 - 146 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001dt0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001dt0&format=geojson,POINT Z(-67.016 -22.18 198.5)
usp0001dy8,"M 4.4 - 138 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001dy8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001dy8&format=geojson,POINT Z(-67.148 -22.131 159.9)
usp0001dzf,"M 5.0 - 17 km N of Camargo, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001dzf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001dzf&format=geojson,POINT Z(-65.189 -20.485 330.1)
usp0001e0k,"M 4.1 - 82 km WSW of Challapata, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001e0k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001e0k&format=geojson,POINT Z(-67.436 -19.295 243)
usp0001ew8,"M 5.3 - 22 km E of Chimoré, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001ew8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001ew8&format=geojson,POINT Z(-64.941 -16.979 38.1)
usp0001fev,"M 4.2 - 43 km NW of Villa Yapacaní, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001fev,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001fev&format=geojson,POINT Z(-64.069 -17.078 33)
usp0001fxm,"M 4.4 - 90 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001fxm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001fxm&format=geojson,POINT Z(-66.752 -21.581 243)
usp0001gxu,"M 4.6 - 77 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001gxu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001gxu&format=geojson,POINT Z(-67.66 -22.428 136.1)
usp0001hz3,"M 4.5 - 78 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001hz3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001hz3&format=geojson,POINT Z(-67.307 -21.001 163.8)
usp0001j9z,"M 4.6 - 96 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001j9z,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001j9z&format=geojson,POINT Z(-67.422 -22.42 169.6)
usp0001jfd,"M 5.0 - 124 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001jfd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001jfd&format=geojson,POINT Z(-67.033 -21.76 166.7)
usp0001mnt,"M 5.2 - 121 km SSE of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001mnt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001mnt&format=geojson,POINT Z(-68.021 -18.887 184.8)
usp0001mtm,"M 4.7 - 127 km SSW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001mtm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001mtm&format=geojson,POINT Z(-67.422 -21.468 194.7)
usp0001mtr,"M 5.0 - 119 km SSW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001mtr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001mtr&format=geojson,POINT Z(-67.403 -21.393 199)
usp0001pne,"M 4.3 - 163 km WSW of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001pne,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001pne&format=geojson,POINT Z(-68.345 -20.944 105.8)
usp0001q0s,"M 4.2 - 10 km SE of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001q0s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001q0s&format=geojson,POINT Z(-66.746 -20.521 230.4)
usp0001r3s,"M 4.9 - 72 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001r3s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001r3s&format=geojson,POINT Z(-66.665 -21.445 214.5)
usp0001ra0,"M 4.7 - 85 km SW of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001ra0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001ra0&format=geojson,POINT Z(-68.882 -18.509 149.8)
usp0001rb0,"M 5.3 - 154 km NNE of Calama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001rb0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001rb0&format=geojson,POINT Z(-68.097 -21.295 108.2)
usp0001rs1,"M 4.4 - 110 km SSW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001rs1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001rs1&format=geojson,POINT Z(-67.338 -21.329 200.5)
usp0001rwf,"M 4.4 - 104 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001rwf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001rwf&format=geojson,POINT Z(-66.985 -21.554 224.2)
usp0001rwp,"M 5.3 - 149 km NE of Calama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001rwp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001rwp&format=geojson,POINT Z(-68.046 -21.386 130)
usp0001rxv,"M 6.3 - 42 km S of Desaguadero, Peru",us,nc,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001rxv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001rxv&format=geojson,POINT Z(-69.114 -16.943 172)
usp0001s6u,"M 4.3 - 21 km N of Camargo, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001s6u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001s6u&format=geojson,POINT Z(-65.226 -20.449 349.3)
usp0001spw,"M 5.1 - 45 km W of Challapata, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001spw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001spw&format=geojson,POINT Z(-67.197 -18.975 242.7)
usp0001t28,"M 4.8 - 91 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001t28,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001t28&format=geojson,POINT Z(-66.765 -21.582 222.4)
usp0001t2v,"M 4.6 - 50 km WSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001t2v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001t2v&format=geojson,POINT Z(-66.641 -21.168 235.3)
usp0001u2f,"M 4.5 - 54 km S of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001u2f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001u2f&format=geojson,POINT Z(-66.78 -20.947 218)
usp0001u8n,"M 4.5 - 94 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001u8n,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001u8n&format=geojson,POINT Z(-67.526 -22.328 170.8)
usp0001uh2,"M 4.6 - 94 km SSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001uh2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001uh2&format=geojson,POINT Z(-66.647 -21.687 250.5)
usp0001umf,"M 4.7 - 38 km N of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001umf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001umf&format=geojson,POINT Z(-66.906 -19.949 229)
usp0001ybm,"M 4.0 - 77 km WSW of Challapata, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001ybm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001ybm&format=geojson,POINT Z(-67.486 -19.06 224.4)
usp0001zg9,"M 4.4 - 70 km W of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001zg9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001zg9&format=geojson,POINT Z(-69.094 -17.889 164.6)
usp00020fn,"M 4.3 - 95 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00020fn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00020fn&format=geojson,POINT Z(-66.91 -21.51 217.4)
usp000210x,"M 5.0 - 65 km SE of Mazo Cruz, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000210x,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000210x&format=geojson,POINT Z(-69.29 -17.166 178)
usp00021ex,"M 4.4 - 57 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00021ex,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00021ex&format=geojson,POINT Z(-67.143 -20.881 220.5)
usp000225d,"M 4.5 - 148 km SSW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000225d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000225d&format=geojson,POINT Z(-67.415 -21.68 191)
usp000225z,"M 4.5 - 11 km SW of Camargo, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000225z,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000225z&format=geojson,POINT Z(-65.275 -20.723 363.6)
usp00022xt,"M 4.9 - 89 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00022xt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00022xt&format=geojson,POINT Z(-66.749 -21.576 225.5)
usp0002469,"M 4.9 - 68 km E of Palca, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002469,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002469&format=geojson,POINT Z(-69.319 -17.688 161.3)
usp0002542,"M 4.7 - 66 km WSW of Challapata, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002542,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002542&format=geojson,POINT Z(-67.342 -19.15 246.6)
usp00025ah,"M 4.7 - 127 km S of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00025ah,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00025ah&format=geojson,POINT Z(-68.467 -19.018 73.4)
usp00025s7,"M 4.5 - 124 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00025s7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00025s7&format=geojson,POINT Z(-67.179 -21.616 280.3)
usp0002602,"M 4.8 - 61 km WSW of Challapata, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002602,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002602&format=geojson,POINT Z(-67.271 -19.188 263.9)
usp00026sj,"M 4.4 - 117 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00026sj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00026sj&format=geojson,POINT Z(-67.299 -22.265 184.7)
usp00027km,"M 4.4 - 12 km N of Tupiza, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00027km,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00027km&format=geojson,POINT Z(-65.734 -21.328 299.2)
usp00028p8,"M 5.2 - 167 km E of Iquique, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00028p8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00028p8&format=geojson,POINT Z(-68.567 -20.46 152.6)
usp00028wh,"M 4.7 - 78 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp00028wh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00028wh&format=geojson,POINT Z(-66.724 -21.459 232.2)
usp0002947,"M 4.7 - 69 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002947,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002947&format=geojson,POINT Z(-66.649 -21.423 237)
usp0002a0s,"M 4.7 - 103 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002a0s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002a0s&format=geojson,POINT Z(-67.521 -22.221 208.5)
